freq,amp,stime,prc2,gene_id
0.0,150,4.82,0.2,52
0.1,150,4.82,0.2,52
0.2,150,4.82,0.2,52
0.3,150,4.82,0.2,52
0.4,150,4.82,0.2,52
0.5,150,4.82,0.2,52
0.6,150,4.82,0.2,52
0.7,150,4.84,0.2,52
0.8,150,4.96,0.2,52
0.9,150,5.35,0.2,52
1.0,150,5.94,0.2,52
0.0,200,4.7,0.2,52
0.1,200,4.71,0.2,52
0.2,200,4.71,0.2,52
0.3,200,4.71,0.2,52
0.4,200,4.71,0.2,52
0.5,200,4.71,0.2,52
0.6,200,4.71,0.2,52
0.7,200,4.71,0.2,52
0.8,200,4.84,0.2,52
0.9,200,5.14,0.2,52
1.0,200,5.63,0.2,52
0.0,250,4.64,0.2,52
0.1,250,4.64,0.2,52
0.2,250,4.64,0.2,52
0.3,250,4.64,0.2,52
0.4,250,4.64,0.2,52
0.5,250,4.64,0.2,52
0.6,250,4.64,0.2,52
0.7,250,4.64,0.2,52
0.8,250,4.73,0.2,52
0.9,250,5.0,0.2,52
1.0,250,5.45,0.2,52
0.0,300,4.6,0.2,52
0.1,300,4.58,0.2,52
0.2,300,4.58,0.2,52
0.3,300,4.58,0.2,52
0.4,300,4.58,0.2,52
0.5,300,4.58,0.2,52
0.6,300,4.58,0.2,52
0.7,300,4.58,0.2,52
0.8,300,4.64,0.2,52
0.9,300,4.89,0.2,52
1.0,300,5.34,0.2,52
0.0,50,7.07,0.25,52
0.1,50,7.1,0.25,52
0.2,50,7.1,0.25,52
0.3,50,7.1,0.25,52
0.4,50,7.1,0.25,52
0.5,50,7.15,0.25,52
0.6,50,8.23,0.25,52
0.7,50,11.95,0.25,52
0.8,50,13.29,0.25,52
0.9,50,14.73,0.25,52
1.0,50,15.94,0.25,52
0.0,100,6.0,0.25,52
0.1,100,5.99,0.25,52
0.2,100,5.99,0.25,52
0.3,100,5.99,0.25,52
0.4,100,5.99,0.25,52
0.5,100,5.99,0.25,52
0.6,100,6.11,0.25,52
0.7,100,6.8,0.25,52
0.8,100,8.9,0.25,52
0.9,100,10.56,0.25,52
1.0,100,11.12,0.25,52
0.0,150,5.61,0.25,52
0.1,150,5.65,0.25,52
0.2,150,5.65,0.25,52
0.3,150,5.65,0.25,52
0.4,150,5.65,0.25,52
0.5,150,5.65,0.25,52
0.6,150,5.65,0.25,52
0.7,150,6.0,0.25,52
0.8,150,7.15,0.25,52
0.9,150,9.23,0.25,52
1.0,150,10.0,0.25,52
0.0,200,5.46,0.25,52
0.1,200,5.44,0.25,52
0.2,200,5.44,0.25,52
0.3,200,5.44,0.25,52
0.4,200,5.44,0.25,52
0.5,200,5.44,0.25,52
0.6,200,5.45,0.25,52
0.7,200,5.68,0.25,52
0.8,200,6.47,0.25,52
0.9,200,8.33,0.25,52
1.0,200,9.51,0.25,52
0.0,250,5.34,0.25,52
0.1,250,5.33,0.25,52
0.2,250,5.33,0.25,52
0.3,250,5.33,0.25,52
0.4,250,5.33,0.25,52
0.5,250,5.33,0.25,52
0.6,250,5.34,0.25,52
0.7,250,5.5,0.25,52
0.8,250,6.14,0.25,52
0.9,250,7.82,0.25,52
1.0,250,9.18,0.25,52
0.0,300,5.27,0.25,52
0.1,300,5.25,0.25,52
0.2,300,5.25,0.25,52
0.3,300,5.25,0.25,52
0.4,300,5.25,0.25,52
0.5,300,5.25,0.25,52
0.6,300,5.27,0.25,52
0.7,300,5.39,0.25,52
0.8,300,5.94,0.25,52
0.9,300,7.42,0.25,52
1.0,300,8.91,0.25,52
0.0,50,8.68,0.3,52
0.1,50,8.71,0.3,52
0.2,50,8.71,0.3,52
0.3,50,8.71,0.3,52
0.4,50,8.83,0.3,52
0.5,50,15.23,0.3,52
0.6,50,26.52,0.3,52
0.7,50,40.9,0.3,52
0.8,50,74.82,0.3,52
0.0,100,6.98,0.3,52
0.1,100,6.97,0.3,52
0.2,100,6.97,0.3,52
0.3,100,6.97,0.3,52
0.4,100,6.97,0.3,52
0.5,100,7.05,0.3,52
0.6,100,8.56,0.3,52
0.7,100,14.15,0.3,52
0.8,100,17.83,0.3,52
0.9,100,21.07,0.3,52
1.0,100,24.63,0.3,52
0.0,150,6.44,0.3,52
0.1,150,6.42,0.3,52
0.2,150,6.42,0.3,52
0.3,150,6.42,0.3,52
0.4,150,6.42,0.3,52
0.5,150,6.43,0.3,52
0.6,150,6.91,0.3,52
0.7,150,10.06,0.3,52
0.8,150,13.21,0.3,52
0.9,150,16.36,0.3,52
1.0,150,18.31,0.3,52
0.0,200,6.16,0.3,52
0.1,200,6.16,0.3,52
0.2,200,6.16,0.3,52
0.3,200,6.16,0.3,52
0.4,200,6.16,0.3,52
0.5,200,6.16,0.3,52
0.6,200,6.4,0.3,52
0.7,200,8.02,0.3,52
0.8,200,12.04,0.3,52
0.9,200,13.81,0.3,52
1.0,200,16.32,0.3,52
0.0,250,6.01,0.3,52
0.1,250,6.0,0.3,52
0.2,250,6.0,0.3,52
0.3,250,6.0,0.3,52
0.4,250,6.0,0.3,52
0.5,250,6.0,0.3,52
0.6,250,6.15,0.3,52
0.7,250,7.29,0.3,52
0.8,250,11.22,0.3,52
0.9,250,12.74,0.3,52
1.0,250,15.32,0.3,52
0.0,300,5.91,0.3,52
0.1,300,5.9,0.3,52
0.2,300,5.9,0.3,52
0.3,300,5.9,0.3,52
0.4,300,5.9,0.3,52
0.5,300,5.9,0.3,52
0.6,300,5.96,0.3,52
0.7,300,6.87,0.3,52
0.8,300,10.55,0.3,52
0.9,300,12.12,0.3,52
1.0,300,14.56,0.3,52
0.0,50,10.69,0.35,52
0.1,50,10.68,0.35,52
0.2,50,10.68,0.35,52
0.3,50,10.68,0.35,52
0.4,50,41.01,0.35,52
0.0,100,7.99,0.35,52
0.1,100,7.99,0.35,52
0.2,100,7.99,0.35,52
0.3,100,7.99,0.35,52
0.4,100,7.96,0.35,52
0.5,100,9.68,0.35,52
0.6,100,24.88,0.35,52
0.7,100,56.77,0.35,52
0.0,150,7.23,0.35,52
0.1,150,7.22,0.35,52
0.2,150,7.22,0.35,52
0.3,150,7.22,0.35,52
0.4,150,7.22,0.35,52
0.5,150,7.46,0.35,52
0.6,150,13.53,0.35,52
0.7,150,22.5,0.35,52
0.8,150,36.1,0.35,52
0.9,150,84.35,0.35,52
0.0,200,6.84,0.35,52
0.1,200,6.86,0.35,52
0.2,200,6.86,0.35,52
0.3,200,6.86,0.35,52
0.4,200,6.86,0.35,52
0.5,200,6.88,0.35,52
0.6,200,8.81,0.35,52
0.7,200,16.0,0.35,52
0.8,200,24.61,0.35,52
0.9,200,37.78,0.35,52
1.0,200,72.45,0.35,52
0.0,250,6.63,0.35,52
0.1,250,6.65,0.35,52
0.2,250,6.65,0.35,52
0.3,250,6.65,0.35,52
0.4,250,6.65,0.35,52
0.5,250,6.64,0.35,52
0.6,250,7.72,0.35,52
0.7,250,14.41,0.35,52
0.8,250,20.61,0.35,52
0.9,250,29.4,0.35,52
1.0,250,43.81,0.35,52
0.0,300,6.51,0.35,52
0.1,300,6.48,0.35,52
0.2,300,6.48,0.35,52
0.3,300,6.48,0.35,52
0.4,300,6.48,0.35,52
0.5,300,6.52,0.35,52
0.6,300,7.27,0.35,52
0.7,300,13.53,0.35,52
0.8,300,18.99,0.35,52
0.9,300,25.46,0.35,52
1.0,300,35.72,0.35,52
0.0,50,13.41,0.4,52
0.1,50,13.39,0.4,52
0.2,50,13.39,0.4,52
0.0,100,9.07,0.4,52
0.1,100,9.06,0.4,52
0.2,100,9.06,0.4,52
0.3,100,9.06,0.4,52
0.4,100,9.65,0.4,52
0.5,100,67.55,0.4,52
0.0,150,8.03,0.4,52
0.1,150,8.04,0.4,52
0.2,150,8.04,0.4,52
0.3,150,8.04,0.4,52
0.4,150,8.04,0.4,52
0.5,150,11.2,0.4,52
0.6,150,47.22,0.4,52
0.0,200,7.56,0.4,52
0.1,200,7.55,0.4,52
0.2,200,7.55,0.4,52
0.3,200,7.55,0.4,52
0.4,200,7.55,0.4,52
0.5,200,8.28,0.4,52
0.6,200,21.67,0.4,52
0.0,250,7.26,0.4,52
0.1,250,7.28,0.4,52
0.2,250,7.28,0.4,52
0.3,250,7.28,0.4,52
0.4,250,7.28,0.4,52
0.5,250,7.63,0.4,52
0.6,250,16.94,0.4,52
0.7,250,40.1,0.4,52
0.0,300,7.11,0.4,52
0.1,300,7.08,0.4,52
0.2,300,7.08,0.4,52
0.3,300,7.08,0.4,52
0.4,300,7.08,0.4,52
0.5,300,7.25,0.4,52
0.6,300,15.01,0.4,52
0.7,300,30.05,0.4,52
0.0,50,17.55,0.45,52
0.1,50,17.58,0.45,52
0.2,50,19.71,0.45,52
0.0,100,10.3,0.45,52
0.1,100,10.3,0.45,52
0.2,100,10.3,0.45,52
0.3,100,10.3,0.45,52
0.0,150,8.89,0.45,52
0.1,150,8.88,0.45,52
0.2,150,8.88,0.45,52
0.3,150,8.88,0.45,52
0.4,150,9.22,0.45,52
0.0,200,8.22,0.45,52
0.1,200,8.26,0.45,52
0.2,200,8.26,0.45,52
0.3,200,8.26,0.45,52
0.4,200,8.26,0.45,52
0.5,200,20.7,0.45,52
0.0,250,7.9,0.45,52
0.1,250,7.87,0.45,52
0.2,250,7.87,0.45,52
0.3,250,7.87,0.45,52
0.4,250,7.89,0.45,52
0.5,250,10.95,0.45,52
0.0,300,7.65,0.45,52
0.1,300,7.66,0.45,52
0.2,300,7.66,0.45,52
0.3,300,7.66,0.45,52
0.4,300,7.66,0.45,52
0.5,300,9.03,0.45,52
0.6,300,41.11,0.45,52
0.0,50,25.75,0.5,52
0.1,50,25.73,0.5,52
0.0,100,11.73,0.5,52
0.1,100,11.72,0.5,52
0.2,100,11.72,0.5,52
0.3,100,12.51,0.5,52
0.0,150,9.75,0.5,52
0.1,150,9.79,0.5,52
0.2,150,9.79,0.5,52
0.3,150,9.79,0.5,52
0.4,150,27.37,0.5,52
0.0,200,8.95,0.5,52
0.1,200,8.95,0.5,52
0.2,200,8.95,0.5,52
0.3,200,8.95,0.5,52
0.4,200,9.55,0.5,52
0.0,250,8.53,0.5,52
0.1,250,8.52,0.5,52
0.2,250,8.52,0.5,52
0.3,250,8.52,0.5,52
0.4,250,8.62,0.5,52
0.5,250,60.47,0.5,52
0.0,300,8.24,0.5,52
0.1,300,8.24,0.5,52
0.2,300,8.24,0.5,52
0.3,300,8.24,0.5,52
0.4,300,8.25,0.5,52
0.5,300,25.42,0.5,52
0.0,50,64.48,0.55,52
0.0,100,13.44,0.55,52
0.1,100,13.45,0.55,52
0.2,100,13.45,0.55,52
0.0,150,10.74,0.55,52
0.1,150,10.74,0.55,52
0.2,150,10.74,0.55,52
0.3,150,10.76,0.55,52
0.0,200,9.69,0.55,52
0.1,200,9.73,0.55,52
0.2,200,9.73,0.55,52
0.3,200,9.73,0.55,52
0.4,200,35.08,0.55,52
0.0,250,9.17,0.55,52
0.1,250,9.14,0.55,52
0.2,250,9.14,0.55,52
0.3,250,9.14,0.55,52
0.4,250,10.53,0.55,52
0.0,300,8.8,0.55,52
0.1,300,8.82,0.55,52
0.2,300,8.82,0.55,52
0.3,300,8.82,0.55,52
0.4,300,9.22,0.55,52
0.0,100,15.59,0.6,52
0.1,100,15.58,0.6,52
0.2,100,15.58,0.6,52
0.0,150,11.85,0.6,52
0.1,150,11.85,0.6,52
0.2,150,11.85,0.6,52
0.3,150,13.23,0.6,52
0.0,200,10.52,0.6,52
0.1,200,10.51,0.6,52
0.2,200,10.51,0.6,52
0.3,200,10.51,0.6,52
0.0,250,9.83,0.6,52
0.1,250,9.84,0.6,52
0.2,250,9.84,0.6,52
0.3,250,9.84,0.6,52
0.0,300,9.43,0.6,52
0.1,300,9.4,0.6,52
0.2,300,9.4,0.6,52
0.3,300,9.4,0.6,52
0.4,300,18.25,0.6,52
0.0,100,18.43,0.65,52
0.1,100,18.42,0.65,52
0.0,150,13.05,0.65,52
0.1,150,13.05,0.65,52
0.2,150,13.05,0.65,52
0.0,200,11.37,0.65,52
0.1,200,11.35,0.65,52
0.2,200,11.35,0.65,52
0.3,200,11.74,0.65,52
0.0,250,10.53,0.65,52
0.1,250,10.53,0.65,52
0.2,250,10.53,0.65,52
0.3,250,10.52,0.65,52
0.0,300,10.04,0.65,52
0.1,300,10.01,0.65,52
0.2,300,10.01,0.65,52
0.3,300,10.01,0.65,52
0.0,100,22.47,0.7,52
0.1,100,22.52,0.7,52
0.0,150,14.43,0.7,52
0.1,150,14.43,0.7,52
0.2,150,14.43,0.7,52
0.0,200,12.29,0.7,52
0.1,200,12.26,0.7,52
0.2,200,12.26,0.7,52
0.0,250,11.26,0.7,52
0.1,250,11.26,0.7,52
0.2,250,11.26,0.7,52
0.3,250,11.47,0.7,52
0.0,300,10.67,0.7,52
0.1,300,10.65,0.7,52
0.2,300,10.65,0.7,52
0.3,300,10.65,0.7,52
0.0,100,29.39,0.75,52
0.1,100,29.38,0.75,52
0.0,150,16.06,0.75,52
0.1,150,16.06,0.75,52
0.2,150,16.11,0.75,52
0.0,200,13.28,0.75,52
0.1,200,13.27,0.75,52
0.2,200,13.27,0.75,52
0.0,250,12.03,0.75,52
0.1,250,12.04,0.75,52
0.2,250,12.04,0.75,52
0.3,250,57.19,0.75,52
0.0,300,11.29,0.75,52
0.1,300,11.32,0.75,52
0.2,300,11.32,0.75,52
0.3,300,11.63,0.75,52
0.0,100,45.72,0.8,52
0.0,150,18.04,0.8,52
0.1,150,18.09,0.8,52
0.0,200,14.4,0.8,52
0.1,200,14.38,0.8,52
0.2,200,14.38,0.8,52
0.0,250,12.86,0.8,52
0.1,250,12.88,0.8,52
0.2,250,12.88,0.8,52
0.0,300,11.99,0.8,52
0.1,300,12.01,0.8,52
0.2,300,12.01,0.8,52
0.3,300,99.47,0.8,52
0.0,150,20.59,0.85,52
0.1,150,20.58,0.85,52
0.0,200,15.65,0.85,52
0.1,200,15.64,0.85,52
0.2,200,15.64,0.85,52
0.0,250,13.77,0.85,52
0.1,250,13.73,0.85,52
0.2,250,13.73,0.85,52
0.0,300,12.74,0.85,52
0.1,300,12.7,0.85,52
0.2,300,12.7,0.85,52
0.0,150,23.92,0.9,52
0.1,150,23.9,0.9,52
0.0,200,17.09,0.9,52
0.1,200,17.08,0.9,52
0.2,200,22.69,0.9,52
0.0,250,14.69,0.9,52
0.1,250,14.7,0.9,52
0.2,250,14.7,0.9,52
0.0,300,13.48,0.9,52
0.1,300,13.48,0.9,52
0.2,300,13.48,0.9,52
0.0,150,28.77,0.95,52
0.1,150,28.74,0.95,52
0.0,200,18.77,0.95,52
0.1,200,18.75,0.95,52
0.0,250,15.76,0.95,52
0.1,250,15.78,0.95,52
0.2,250,15.78,0.95,52
0.0,300,14.31,0.95,52
0.1,300,14.31,0.95,52
0.2,300,14.31,0.95,52
0.0,150,36.82,1.0,52
0.0,200,20.76,1.0,52
0.1,200,20.76,1.0,52
0.0,250,16.96,1.0,52
0.1,250,16.99,1.0,52
0.2,250,20.8,1.0,52
0.0,300,15.21,1.0,52
0.1,300,15.17,1.0,52
0.2,300,15.17,1.0,52
