freq,amp,stime
0.92,151,103.62
0.0,152,7.0
0.02,152,7.03
0.04,152,7.03
0.06,152,7.03
0.08,152,7.03
0.1,152,7.03
0.12,152,7.03
0.14,152,7.03
0.16,152,7.03
0.18,152,7.03
0.2,152,7.03
0.22,152,7.03
0.24,152,7.03
0.26,152,7.03
0.28,152,7.03
0.3,152,7.03
0.32,152,7.03
0.34,152,7.03
0.36,152,7.03
0.38,152,7.03
0.4,152,7.03
0.42,152,7.03
0.44,152,7.03
0.46,152,7.01
0.48,152,7.07
0.5,152,7.12
0.52,152,7.24
0.54,152,7.44
0.56,152,7.81
0.58,152,8.34
0.6,152,9.2
0.62,152,11.47
0.64,152,14.42
0.66,152,15.51
0.68,152,16.44
0.7,152,18.19
0.72,152,21.25
0.74,152,22.8
0.76,152,24.77
0.78,152,28.32
0.8,152,30.67
0.82,152,35.12
0.84,152,39.87
0.86,152,45.98
0.88,152,54.59
0.9,152,68.12
0.92,152,97.01
0.0,153,6.99
0.02,153,7.02
0.04,153,7.02
0.06,153,7.02
0.08,153,7.02
0.1,153,7.02
0.12,153,7.02
0.14,153,7.02
0.16,153,7.02
0.18,153,7.02
0.2,153,7.02
0.22,153,7.02
0.24,153,7.02
0.26,153,7.02
0.28,153,7.02
0.3,153,7.02
0.32,153,7.02
0.34,153,7.02
0.36,153,7.02
0.38,153,7.02
0.4,153,7.02
0.42,153,7.02
0.44,153,7.02
0.46,153,7.01
0.48,153,7.02
0.5,153,7.12
0.52,153,7.25
0.54,153,7.42
0.56,153,7.8
0.58,153,8.31
0.6,153,9.14
0.62,153,11.32
0.64,153,14.33
0.66,153,15.48
0.68,153,16.4
0.7,153,17.97
0.72,153,21.03
0.74,153,22.68
0.76,153,24.5
0.78,153,28.11
0.8,153,30.29
0.82,153,34.74
0.84,153,39.09
0.86,153,44.89
0.88,153,53.54
0.9,153,66.39
0.92,153,91.72
0.0,154,6.98
0.02,154,7.0
0.04,154,7.0
0.06,154,7.0
0.08,154,7.0
0.1,154,7.0
0.12,154,7.0
0.14,154,7.0
0.16,154,7.0
0.18,154,7.0
0.2,154,7.0
0.22,154,7.0
0.24,154,7.0
0.26,154,7.0
0.28,154,7.0
0.3,154,7.0
0.32,154,7.0
0.34,154,7.0
0.36,154,7.0
0.38,154,7.0
0.4,154,7.0
0.42,154,7.0
0.44,154,7.0
0.46,154,7.02
0.48,154,7.01
0.5,154,7.11
0.52,154,7.24
0.54,154,7.42
0.56,154,7.78
0.58,154,8.29
0.6,154,9.11
0.62,154,11.17
0.64,154,14.18
0.66,154,15.41
0.68,154,16.26
0.7,154,17.84
0.72,154,20.82
0.74,154,22.47
0.76,154,24.28
0.78,154,27.85
0.8,154,30.04
0.82,154,34.4
0.84,154,38.4
0.86,154,43.93
0.88,154,52.28
0.9,154,64.16
0.92,154,86.56
0.0,155,6.97
0.02,155,6.99
0.04,155,6.99
0.06,155,6.99
0.08,155,6.99
0.1,155,6.99
0.12,155,6.99
0.14,155,6.99
0.16,155,6.99
0.18,155,6.99
0.2,155,6.99
0.22,155,6.99
0.24,155,6.99
0.26,155,6.99
0.28,155,6.99
0.3,155,6.99
0.32,155,6.99
0.34,155,6.99
0.36,155,6.99
0.38,155,6.99
0.4,155,6.99
0.42,155,6.99
0.44,155,6.99
0.46,155,7.01
0.48,155,7.01
0.5,155,7.1
0.52,155,7.23
0.54,155,7.41
0.56,155,7.76
0.58,155,8.17
0.6,155,9.06
0.62,155,11.02
0.64,155,14.08
0.66,155,15.32
0.68,155,16.21
0.7,155,17.62
0.72,155,20.61
0.74,155,22.39
0.76,155,24.04
0.78,155,27.51
0.8,155,29.73
0.82,155,33.99
0.84,155,37.66
0.86,155,43.11
0.88,155,50.87
0.9,155,61.92
0.92,155,82.52
0.0,156,6.96
0.02,156,6.98
0.04,156,6.98
0.06,156,6.98
0.08,156,6.98
0.1,156,6.98
0.12,156,6.98
0.14,156,6.98
0.16,156,6.98
0.18,156,6.98
0.2,156,6.98
0.22,156,6.98
0.24,156,6.98
0.26,156,6.98
0.28,156,6.98
0.3,156,6.98
0.32,156,6.98
0.34,156,6.98
0.36,156,6.98
0.38,156,6.98
0.4,156,6.98
0.42,156,6.98
0.44,156,6.98
0.46,156,6.98
0.48,156,7.02
0.5,156,7.09
0.52,156,7.21
0.54,156,7.4
0.56,156,7.66
0.58,156,8.14
0.6,156,9.02
0.62,156,10.89
0.64,156,13.94
0.66,156,15.21
0.68,156,16.17
0.7,156,17.53
0.72,156,20.37
0.74,156,22.28
0.76,156,23.81
0.78,156,27.23
0.8,156,29.51
0.82,156,33.53
0.84,156,37.03
0.86,156,42.5
0.88,156,49.55
0.9,156,60.55
0.92,156,79.17
0.0,157,6.96
0.02,157,6.97
0.04,157,6.97
0.06,157,6.97
0.08,157,6.97
0.1,157,6.97
0.12,157,6.97
0.14,157,6.97
0.16,157,6.97
0.18,157,6.97
0.2,157,6.97
0.22,157,6.97
0.24,157,6.97
0.26,157,6.97
0.28,157,6.97
0.3,157,6.97
0.32,157,6.97
0.34,157,6.97
0.36,157,6.97
0.38,157,6.97
0.4,157,6.97
0.42,157,6.97
0.44,157,6.97
0.46,157,6.98
0.48,157,7.0
0.5,157,7.09
0.52,157,7.2
0.54,157,7.39
0.56,157,7.64
0.58,157,8.13
0.6,157,8.98
0.62,157,10.77
0.64,157,13.84
0.66,157,15.14
0.68,157,16.05
0.7,157,17.35
0.72,157,20.17
0.74,157,22.16
0.76,157,23.6
0.78,157,26.95
0.8,157,29.25
0.82,157,33.07
0.84,157,36.56
0.86,157,41.92
0.88,157,48.64
0.9,157,59.26
0.92,157,75.91
0.0,158,6.95
0.02,158,6.96
0.04,158,6.96
0.06,158,6.96
0.08,158,6.96
0.1,158,6.96
0.12,158,6.96
0.14,158,6.96
0.16,158,6.96
0.18,158,6.96
0.2,158,6.96
0.22,158,6.96
0.24,158,6.96
0.26,158,6.96
0.28,158,6.96
0.3,158,6.96
0.32,158,6.96
0.34,158,6.96
0.36,158,6.96
0.38,158,6.96
0.4,158,6.96
0.42,158,6.96
0.44,158,6.96
0.46,158,6.96
0.48,158,6.97
0.5,158,7.02
0.52,158,7.2
0.54,158,7.37
0.56,158,7.63
0.58,158,8.11
0.6,158,8.83
0.62,158,10.59
0.64,158,13.68
0.66,158,15.11
0.68,158,16.02
0.7,158,17.24
0.72,158,19.95
0.74,158,22.0
0.76,158,23.42
0.78,158,26.6
0.8,158,29.08
0.82,158,32.57
0.84,158,36.16
0.86,158,41.4
0.88,158,47.95
0.9,158,57.64
0.92,158,73.12
0.0,159,6.94
0.02,159,6.95
0.04,159,6.95
0.06,159,6.95
0.08,159,6.95
0.1,159,6.95
0.12,159,6.95
0.14,159,6.95
0.16,159,6.95
0.18,159,6.95
0.2,159,6.95
0.22,159,6.95
0.24,159,6.95
0.26,159,6.95
0.28,159,6.95
0.3,159,6.95
0.32,159,6.95
0.34,159,6.95
0.36,159,6.95
0.38,159,6.95
0.4,159,6.95
0.42,159,6.95
0.44,159,6.95
0.46,159,6.95
0.48,159,7.0
0.5,159,7.04
0.52,159,7.12
0.54,159,7.37
0.56,159,7.6
0.58,159,8.08
0.6,159,8.82
0.62,159,10.5
0.64,159,13.57
0.66,159,15.02
0.68,159,15.88
0.7,159,17.14
0.72,159,19.73
0.74,159,21.87
0.76,159,23.31
0.78,159,26.29
0.8,159,28.83
0.82,159,32.11
0.84,159,35.78
0.86,159,40.94
0.88,159,47.25
0.9,159,56.02
0.92,159,71.0
0.94,159,101.18
0.0,160,6.94
0.02,160,6.94
0.04,160,6.94
0.06,160,6.94
0.08,160,6.94
0.1,160,6.94
0.12,160,6.94
0.14,160,6.94
0.16,160,6.94
0.18,160,6.94
0.2,160,6.94
0.22,160,6.94
0.24,160,6.94
0.26,160,6.94
0.28,160,6.94
0.3,160,6.94
0.32,160,6.94
0.34,160,6.94
0.36,160,6.94
0.38,160,6.94
0.4,160,6.94
0.42,160,6.94
0.44,160,6.94
0.46,160,6.95
0.48,160,6.95
0.5,160,7.01
0.52,160,7.11
0.54,160,7.35
0.56,160,7.6
0.58,160,8.07
0.6,160,8.77
0.62,160,10.38
0.64,160,13.41
0.66,160,14.99
0.68,160,15.82
0.7,160,17.0
0.72,160,19.52
0.74,160,21.78
0.76,160,23.15
0.78,160,25.96
0.8,160,28.68
0.82,160,31.68
0.84,160,35.38
0.86,160,40.5
0.88,160,46.63
0.9,160,54.7
0.92,160,68.27
0.94,160,95.7
0.0,161,6.92
0.02,161,6.93
0.04,161,6.93
0.06,161,6.93
0.08,161,6.93
0.1,161,6.93
0.12,161,6.93
0.14,161,6.93
0.16,161,6.93
0.18,161,6.93
0.2,161,6.93
0.22,161,6.93
0.24,161,6.93
0.26,161,6.93
0.28,161,6.93
0.3,161,6.93
0.32,161,6.93
0.34,161,6.93
0.36,161,6.93
0.38,161,6.93
0.4,161,6.93
0.42,161,6.93
0.44,161,6.93
0.46,161,6.94
0.48,161,6.94
0.5,161,7.0
0.52,161,7.11
0.54,161,7.34
0.56,161,7.58
0.58,161,8.06
0.6,161,8.74
0.62,161,10.27
0.64,161,13.3
0.66,161,14.9
0.68,161,15.73
0.7,161,16.92
0.72,161,19.33
0.74,161,21.63
0.76,161,23.01
0.78,161,25.67
0.8,161,28.44
0.82,161,31.23
0.84,161,35.09
0.86,161,40.05
0.88,161,45.93
0.9,161,53.69
0.92,161,66.32
0.94,161,90.73
0.0,162,6.92
0.02,162,6.92
0.04,162,6.92
0.06,162,6.92
0.08,162,6.92
0.1,162,6.92
0.12,162,6.92
0.14,162,6.92
0.16,162,6.92
0.18,162,6.92
0.2,162,6.92
0.22,162,6.92
0.24,162,6.92
0.26,162,6.92
0.28,162,6.92
0.3,162,6.92
0.32,162,6.92
0.34,162,6.92
0.36,162,6.92
0.38,162,6.92
0.4,162,6.92
0.42,162,6.92
0.44,162,6.92
0.46,162,6.94
0.48,162,6.94
0.5,162,7.0
0.52,162,7.07
0.54,162,7.26
0.56,162,7.58
0.58,162,7.94
0.6,162,8.67
0.62,162,10.14
0.64,162,13.13
0.66,162,14.82
0.68,162,15.69
0.7,162,16.78
0.72,162,19.13
0.74,162,21.53
0.76,162,22.9
0.78,162,25.35
0.8,162,28.3
0.82,162,30.84
0.84,162,34.73
0.86,162,39.53
0.88,162,45.11
0.9,162,52.85
0.92,162,64.9
0.94,162,86.09
0.0,163,6.91
0.02,163,6.91
0.04,163,6.91
0.06,163,6.91
0.08,163,6.91
0.1,163,6.91
0.12,163,6.91
0.14,163,6.91
0.16,163,6.91
0.18,163,6.91
0.2,163,6.91
0.22,163,6.91
0.24,163,6.91
0.26,163,6.91
0.28,163,6.91
0.3,163,6.91
0.32,163,6.91
0.34,163,6.91
0.36,163,6.91
0.38,163,6.91
0.4,163,6.91
0.42,163,6.91
0.44,163,6.91
0.46,163,6.92
0.48,163,6.94
0.5,163,6.98
0.52,163,7.09
0.54,163,7.3
0.56,163,7.54
0.58,163,8.0
0.6,163,8.66
0.62,163,10.04
0.64,163,13.03
0.66,163,14.75
0.68,163,15.64
0.7,163,16.71
0.72,163,18.87
0.74,163,21.4
0.76,163,22.7
0.78,163,25.07
0.8,163,28.06
0.82,163,30.49
0.84,163,34.48
0.86,163,38.94
0.88,163,44.23
0.9,163,51.97
0.92,163,62.9
0.94,163,83.07
0.0,164,6.91
0.02,164,6.91
0.04,164,6.91
0.06,164,6.91
0.08,164,6.91
0.1,164,6.91
0.12,164,6.91
0.14,164,6.91
0.16,164,6.91
0.18,164,6.91
0.2,164,6.91
0.22,164,6.91
0.24,164,6.91
0.26,164,6.91
0.28,164,6.91
0.3,164,6.91
0.32,164,6.91
0.34,164,6.91
0.36,164,6.91
0.38,164,6.91
0.4,164,6.91
0.42,164,6.91
0.44,164,6.91
0.46,164,6.92
0.48,164,6.94
0.5,164,6.99
0.52,164,7.09
0.54,164,7.24
0.56,164,7.55
0.58,164,7.9
0.6,164,8.56
0.62,164,9.97
0.64,164,12.85
0.66,164,14.69
0.68,164,15.61
0.7,164,16.56
0.72,164,18.68
0.74,164,21.29
0.76,164,22.63
0.78,164,24.81
0.8,164,27.9
0.82,164,30.18
0.84,164,34.2
0.86,164,38.28
0.88,164,43.39
0.9,164,50.85
0.92,164,61.11
0.94,164,79.3
0.0,165,6.9
0.02,165,6.9
0.04,165,6.9
0.06,165,6.9
0.08,165,6.9
0.1,165,6.9
0.12,165,6.9
0.14,165,6.9
0.16,165,6.9
0.18,165,6.9
0.2,165,6.9
0.22,165,6.9
0.24,165,6.9
0.26,165,6.9
0.28,165,6.9
0.3,165,6.9
0.32,165,6.9
0.34,165,6.9
0.36,165,6.9
0.38,165,6.9
0.4,165,6.9
0.42,165,6.9
0.44,165,6.9
0.46,165,6.9
0.48,165,6.94
0.5,165,6.98
0.52,165,7.08
0.54,165,7.24
0.56,165,7.55
0.58,165,7.89
0.6,165,8.53
0.62,165,9.9
0.64,165,12.73
0.66,165,14.63
0.68,165,15.53
0.7,165,16.51
0.72,165,18.5
0.74,165,21.19
0.76,165,22.49
0.78,165,24.55
0.8,165,27.74
0.82,165,29.86
0.84,165,33.91
0.86,165,37.71
0.88,165,42.6
0.9,165,49.72
0.92,165,59.69
0.94,165,77.05
0.0,166,6.9
0.02,166,6.89
0.04,166,6.89
0.06,166,6.89
0.08,166,6.89
0.1,166,6.89
0.12,166,6.89
0.14,166,6.89
0.16,166,6.89
0.18,166,6.89
0.2,166,6.89
0.22,166,6.89
0.24,166,6.89
0.26,166,6.89
0.28,166,6.89
0.3,166,6.89
0.32,166,6.89
0.34,166,6.89
0.36,166,6.89
0.38,166,6.89
0.4,166,6.89
0.42,166,6.89
0.44,166,6.89
0.46,166,6.9
0.48,166,6.93
0.5,166,6.98
0.52,166,7.05
0.54,166,7.23
0.56,166,7.45
0.58,166,7.88
0.6,166,8.52
0.62,166,9.76
0.64,166,12.58
0.66,166,14.58
0.68,166,15.42
0.7,166,16.46
0.72,166,18.32
0.74,166,21.04
0.76,166,22.36
0.78,166,24.31
0.8,166,27.54
0.82,166,29.62
0.84,166,33.62
0.86,166,37.1
0.88,166,41.96
0.9,166,48.69
0.92,166,58.64
0.94,166,74.12
0.0,167,6.88
0.02,167,6.89
0.04,167,6.89
0.06,167,6.89
0.08,167,6.89
0.1,167,6.89
0.12,167,6.89
0.14,167,6.89
0.16,167,6.89
0.18,167,6.89
0.2,167,6.89
0.22,167,6.89
0.24,167,6.89
0.26,167,6.89
0.28,167,6.89
0.3,167,6.89
0.32,167,6.89
0.34,167,6.89
0.36,167,6.89
0.38,167,6.89
0.4,167,6.89
0.42,167,6.89
0.44,167,6.89
0.46,167,6.9
0.48,167,6.89
0.5,167,6.97
0.52,167,7.06
0.54,167,7.22
0.56,167,7.44
0.58,167,7.87
0.6,167,8.5
0.62,167,9.7
0.64,167,12.39
0.66,167,14.5
0.68,167,15.4
0.7,167,16.32
0.72,167,18.15
0.74,167,20.93
0.76,167,22.23
0.78,167,24.1
0.8,167,27.33
0.82,167,29.32
0.84,167,33.33
0.86,167,36.56
0.88,167,41.43
0.9,167,47.86
0.92,167,57.53
0.94,167,71.73
0.96,167,105.89
0.0,168,6.88
0.02,168,6.88
0.04,168,6.88
0.06,168,6.88
0.08,168,6.88
0.1,168,6.88
0.12,168,6.88
0.14,168,6.88
0.16,168,6.88
0.18,168,6.88
0.2,168,6.88
0.22,168,6.88
0.24,168,6.88
0.26,168,6.88
0.28,168,6.88
0.3,168,6.88
0.32,168,6.88
0.34,168,6.88
0.36,168,6.88
0.38,168,6.88
0.4,168,6.88
0.42,168,6.88
0.44,168,6.88
0.46,168,6.89
0.48,168,6.89
0.5,168,6.92
0.52,168,7.06
0.54,168,7.21
0.56,168,7.47
0.58,168,7.86
0.6,168,8.4
0.62,168,9.63
0.64,168,12.3
0.66,168,14.45
0.68,168,15.37
0.7,168,16.28
0.72,168,18.03
0.74,168,20.76
0.76,168,22.19
0.78,168,23.9
0.8,168,27.11
0.82,168,29.13
0.84,168,32.96
0.86,168,36.12
0.88,168,40.98
0.9,168,47.16
0.92,168,56.18
0.94,168,69.97
0.96,168,96.6
0.0,169,6.87
0.02,169,6.88
0.04,169,6.88
0.06,169,6.88
0.08,169,6.88
0.1,169,6.88
0.12,169,6.88
0.14,169,6.88
0.16,169,6.88
0.18,169,6.88
0.2,169,6.88
0.22,169,6.88
0.24,169,6.88
0.26,169,6.88
0.28,169,6.88
0.3,169,6.88
0.32,169,6.88
0.34,169,6.88
0.36,169,6.88
0.38,169,6.88
0.4,169,6.88
0.42,169,6.88
0.44,169,6.88
0.46,169,6.89
0.48,169,6.89
0.5,169,6.96
0.52,169,7.05
0.54,169,7.21
0.56,169,7.43
0.58,169,7.84
0.6,169,8.44
0.62,169,9.54
0.64,169,12.15
0.66,169,14.37
0.68,169,15.27
0.7,169,16.15
0.72,169,17.86
0.74,169,20.65
0.76,169,22.07
0.78,169,23.71
0.8,169,26.89
0.82,169,28.94
0.84,169,32.63
0.86,169,35.71
0.88,169,40.58
0.9,169,46.57
0.92,169,54.72
0.94,169,67.81
0.96,169,91.99
0.0,170,6.86
0.02,170,6.87
0.04,170,6.87
0.06,170,6.87
0.08,170,6.87
0.1,170,6.87
0.12,170,6.87
0.14,170,6.87
0.16,170,6.87
0.18,170,6.87
0.2,170,6.87
0.22,170,6.87
0.24,170,6.87
0.26,170,6.87
0.28,170,6.87
0.3,170,6.87
0.32,170,6.87
0.34,170,6.87
0.36,170,6.87
0.38,170,6.87
0.4,170,6.87
0.42,170,6.87
0.44,170,6.87
0.46,170,6.88
0.48,170,6.88
0.5,170,6.9
0.52,170,7.05
0.54,170,7.2
0.56,170,7.42
0.58,170,7.74
0.6,170,8.42
0.62,170,9.42
0.64,170,11.97
0.66,170,14.31
0.68,170,15.25
0.7,170,16.11
0.72,170,17.73
0.74,170,20.48
0.76,170,21.9
0.78,170,23.48
0.8,170,26.66
0.82,170,28.76
0.84,170,32.18
0.86,170,35.35
0.88,170,40.2
0.9,170,46.03
0.92,170,53.62
0.94,170,65.72
0.96,170,88.42
0.0,171,6.85
0.02,171,6.86
0.04,171,6.86
0.06,171,6.86
0.08,171,6.86
0.1,171,6.86
0.12,171,6.86
0.14,171,6.86
0.16,171,6.86
0.18,171,6.86
0.2,171,6.86
0.22,171,6.86
0.24,171,6.86
0.26,171,6.86
0.28,171,6.86
0.3,171,6.86
0.32,171,6.86
0.34,171,6.86
0.36,171,6.86
0.38,171,6.86
0.4,171,6.86
0.42,171,6.86
0.44,171,6.86
0.46,171,6.87
0.48,171,6.88
0.5,171,6.94
0.52,171,7.04
0.54,171,7.2
0.56,171,7.41
0.58,171,7.73
0.6,171,8.3
0.62,171,9.4
0.64,171,11.88
0.66,171,14.25
0.68,171,15.15
0.7,171,16.01
0.72,171,17.58
0.74,171,20.3
0.76,171,21.83
0.78,171,23.35
0.8,171,26.41
0.82,171,28.55
0.84,171,31.81
0.86,171,35.06
0.88,171,39.82
0.9,171,45.52
0.92,171,52.78
0.94,171,64.34
0.96,171,84.38
0.0,172,6.84
0.02,172,6.86
0.04,172,6.86
0.06,172,6.86
0.08,172,6.86
0.1,172,6.86
0.12,172,6.86
0.14,172,6.86
0.16,172,6.86
0.18,172,6.86
0.2,172,6.86
0.22,172,6.86
0.24,172,6.86
0.26,172,6.86
0.28,172,6.86
0.3,172,6.86
0.32,172,6.86
0.34,172,6.86
0.36,172,6.86
0.38,172,6.86
0.4,172,6.86
0.42,172,6.86
0.44,172,6.86
0.46,172,6.86
0.48,172,6.88
0.5,172,6.89
0.52,172,6.99
0.54,172,7.11
0.56,172,7.41
0.58,172,7.72
0.6,172,8.29
0.62,172,9.35
0.64,172,11.73
0.66,172,14.15
0.68,172,15.13
0.7,172,15.94
0.72,172,17.42
0.74,172,20.19
0.76,172,21.71
0.78,172,23.17
0.8,172,26.16
0.82,172,28.37
0.84,172,31.45
0.86,172,34.71
0.88,172,39.45
0.9,172,44.95
0.92,172,52.05
0.94,172,63.06
0.96,172,81.78
0.0,173,6.83
0.02,173,6.85
0.04,173,6.85
0.06,173,6.85
0.08,173,6.85
0.1,173,6.85
0.12,173,6.85
0.14,173,6.85
0.16,173,6.85
0.18,173,6.85
0.2,173,6.85
0.22,173,6.85
0.24,173,6.85
0.26,173,6.85
0.28,173,6.85
0.3,173,6.85
0.32,173,6.85
0.34,173,6.85
0.36,173,6.85
0.38,173,6.85
0.4,173,6.85
0.42,173,6.85
0.44,173,6.85
0.46,173,6.85
0.48,173,6.88
0.5,173,6.89
0.52,173,6.96
0.54,173,7.11
0.56,173,7.41
0.58,173,7.71
0.6,173,8.27
0.62,173,9.23
0.64,173,11.59
0.66,173,14.1
0.68,173,15.03
0.7,173,15.91
0.72,173,17.34
0.74,173,20.01
0.76,173,21.61
0.78,173,23.02
0.8,173,25.93
0.82,173,28.22
0.84,173,31.12
0.86,173,34.47
0.88,173,39.1
0.9,173,44.28
0.92,173,51.37
0.94,173,61.38
0.96,173,78.56
0.0,174,6.87
0.02,174,6.84
0.04,174,6.84
0.06,174,6.84
0.08,174,6.84
0.1,174,6.84
0.12,174,6.84
0.14,174,6.84
0.16,174,6.84
0.18,174,6.84
0.2,174,6.84
0.22,174,6.84
0.24,174,6.84
0.26,174,6.84
0.28,174,6.84
0.3,174,6.84
0.32,174,6.84
0.34,174,6.84
0.36,174,6.84
0.38,174,6.84
0.4,174,6.84
0.42,174,6.84
0.44,174,6.84
0.46,174,6.84
0.48,174,6.84
0.5,174,6.89
0.52,174,6.96
0.54,174,7.1
0.56,174,7.39
0.58,174,7.74
0.6,174,8.25
0.62,174,9.19
0.64,174,11.5
0.66,174,14.04
0.68,174,15.01
0.7,174,15.81
0.72,174,17.14
0.74,174,19.83
0.76,174,21.56
0.78,174,22.93
0.8,174,25.69
0.82,174,27.99
0.84,174,30.71
0.86,174,34.19
0.88,174,38.66
0.9,174,43.58
0.92,174,50.59
0.94,174,59.87
0.96,174,76.21
0.0,175,6.86
0.02,175,6.84
0.04,175,6.84
0.06,175,6.84
0.08,175,6.84
0.1,175,6.84
0.12,175,6.84
0.14,175,6.84
0.16,175,6.84
0.18,175,6.84
0.2,175,6.84
0.22,175,6.84
0.24,175,6.84
0.26,175,6.84
0.28,175,6.84
0.3,175,6.84
0.32,175,6.84
0.34,175,6.84
0.36,175,6.84
0.38,175,6.84
0.4,175,6.84
0.42,175,6.84
0.44,175,6.84
0.46,175,6.84
0.48,175,6.83
0.5,175,6.88
0.52,175,6.95
0.54,175,7.11
0.56,175,7.38
0.58,175,7.69
0.6,175,8.24
0.62,175,9.15
0.64,175,11.36
0.66,175,13.93
0.68,175,14.93
0.7,175,15.76
0.72,175,17.07
0.74,175,19.67
0.76,175,21.46
0.78,175,22.78
0.8,175,25.46
0.82,175,27.86
0.84,175,30.39
0.86,175,33.93
0.88,175,38.21
0.9,175,42.89
0.92,175,49.59
0.94,175,58.66
0.96,175,74.24
0.0,176,6.85
0.02,176,6.83
0.04,176,6.83
0.06,176,6.83
0.08,176,6.83
0.1,176,6.83
0.12,176,6.83
0.14,176,6.83
0.16,176,6.83
0.18,176,6.83
0.2,176,6.83
0.22,176,6.83
0.24,176,6.83
0.26,176,6.83
0.28,176,6.83
0.3,176,6.83
0.32,176,6.83
0.34,176,6.83
0.36,176,6.83
0.38,176,6.83
0.4,176,6.83
0.42,176,6.83
0.44,176,6.83
0.46,176,6.83
0.48,176,6.83
0.5,176,6.88
0.52,176,6.95
0.54,176,7.09
0.56,176,7.31
0.58,176,7.68
0.6,176,8.23
0.62,176,9.11
0.64,176,11.22
0.66,176,13.85
0.68,176,14.89
0.7,176,15.74
0.72,176,17.0
0.74,176,19.55
0.76,176,21.36
0.78,176,22.62
0.8,176,25.23
0.82,176,27.73
0.84,176,30.1
0.86,176,33.69
0.88,176,37.68
0.9,176,42.19
0.92,176,48.67
0.94,176,57.74
0.96,176,71.62
0.98,176,100.44
0.0,177,6.85
0.02,177,6.82
0.04,177,6.82
0.06,177,6.82
0.08,177,6.82
0.1,177,6.82
0.12,177,6.82
0.14,177,6.82
0.16,177,6.82
0.18,177,6.82
0.2,177,6.82
0.22,177,6.82
0.24,177,6.82
0.26,177,6.82
0.28,177,6.82
0.3,177,6.82
0.32,177,6.82
0.34,177,6.82
0.36,177,6.82
0.38,177,6.82
0.4,177,6.82
0.42,177,6.82
0.44,177,6.82
0.46,177,6.83
0.48,177,6.83
0.5,177,6.86
0.52,177,6.94
0.54,177,7.09
0.56,177,7.29
0.58,177,7.67
0.6,177,8.11
0.62,177,9.06
0.64,177,11.15
0.66,177,13.77
0.68,177,14.88
0.7,177,15.7
0.72,177,16.9
0.74,177,19.38
0.76,177,21.27
0.78,177,22.56
0.8,177,24.92
0.82,177,27.54
0.84,177,29.83
0.86,177,33.49
0.88,177,37.19
0.9,177,41.61
0.92,177,47.83
0.94,177,56.86
0.96,177,69.89
0.98,177,95.64
0.0,178,6.83
0.02,178,6.81
0.04,178,6.81
0.06,178,6.81
0.08,178,6.81
0.1,178,6.81
0.12,178,6.81
0.14,178,6.81
0.16,178,6.81
0.18,178,6.81
0.2,178,6.81
0.22,178,6.81
0.24,178,6.81
0.26,178,6.81
0.28,178,6.81
0.3,178,6.81
0.32,178,6.81
0.34,178,6.81
0.36,178,6.81
0.38,178,6.81
0.4,178,6.81
0.42,178,6.81
0.44,178,6.81
0.46,178,6.82
0.48,178,6.83
0.5,178,6.88
0.52,178,6.94
0.54,178,7.08
0.56,178,7.28
0.58,178,7.66
0.6,178,8.09
0.62,178,9.02
0.64,178,11.01
0.66,178,13.7
0.68,178,14.78
0.7,178,15.61
0.72,178,16.79
0.74,178,19.2
0.76,178,21.19
0.78,178,22.42
0.8,178,24.72
0.82,178,27.43
0.84,178,29.57
0.86,178,33.27
0.88,178,36.71
0.9,178,41.06
0.92,178,47.06
0.94,178,55.87
0.96,178,68.47
0.98,178,92.07
0.0,179,6.82
0.02,179,6.8
0.04,179,6.8
0.06,179,6.8
0.08,179,6.8
0.1,179,6.8
0.12,179,6.8
0.14,179,6.8
0.16,179,6.8
0.18,179,6.8
0.2,179,6.8
0.22,179,6.8
0.24,179,6.8
0.26,179,6.8
0.28,179,6.8
0.3,179,6.8
0.32,179,6.8
0.34,179,6.8
0.36,179,6.8
0.38,179,6.8
0.4,179,6.8
0.42,179,6.8
0.44,179,6.8
0.46,179,6.81
0.48,179,6.82
0.5,179,6.87
0.52,179,6.93
0.54,179,7.08
0.56,179,7.27
0.58,179,7.64
0.6,179,8.08
0.62,179,8.99
0.64,179,10.87
0.66,179,13.64
0.68,179,14.76
0.7,179,15.56
0.72,179,16.72
0.74,179,19.04
0.76,179,21.07
0.78,179,22.3
0.8,179,24.54
0.82,179,27.28
0.84,179,29.25
0.86,179,33.02
0.88,179,36.25
0.9,179,40.69
0.92,179,46.4
0.94,179,54.67
0.96,179,66.62
0.98,179,88.12
0.0,180,6.81
0.02,180,6.8
0.04,180,6.8
0.06,180,6.8
0.08,180,6.8
0.1,180,6.8
0.12,180,6.8
0.14,180,6.8
0.16,180,6.8
0.18,180,6.8
0.2,180,6.8
0.22,180,6.8
0.24,180,6.8
0.26,180,6.8
0.28,180,6.8
0.3,180,6.8
0.32,180,6.8
0.34,180,6.8
0.36,180,6.8
0.38,180,6.8
0.4,180,6.8
0.42,180,6.8
0.44,180,6.8
0.46,180,6.8
0.48,180,6.83
0.5,180,6.87
0.52,180,6.93
0.54,180,7.08
0.56,180,7.27
0.58,180,7.55
0.6,180,8.06
0.62,180,8.96
0.64,180,10.81
0.66,180,13.53
0.68,180,14.67
0.7,180,15.54
0.72,180,16.58
0.74,180,18.88
0.76,180,21.01
0.78,180,22.23
0.8,180,24.3
0.82,180,27.11
0.84,180,29.03
0.86,180,32.81
